1528500	23774,23013,4750
5987000	2524
3216500	27168,28992,2963
2968250	14273
4770500	14020,27625,2610,20297,10404,12220
3031750	28924,18730,16110,12977,14261,16406,7323,3228
5751500	11679,6199
11625250	3740,18990
5143250	14482,9563,23549
3148500	28561,16217,3627,18292,12795
4876750	11431,12394,4080,11378,949,20536
11137750	2227,19891
439000	25415,9066,647,21841,16821,7868
1110750	22499
8129250	16323
3245250	18730
4256500	2410,23515,12588,4694
9173750	19814,16540,11196,16110,13020,11679
832250	1831
1194750	7400,4059
2378500	25372,23774,2367
11957000	23907,21078
5491500	27407,20803,25989,20620,239,21110,1691
11711250	24942,6175
4852500	911
6654750	14261
7785250	11790
6867750	7552
6515500	21657
1661750	1731,22342
9179500	12220,17835,11196
9946250	3720,11688
4844000	7868
39750	4896
5522250	21672
9513250	23662,22319
711500	26722,11052
8353250	12285,27205
7218000	22556,26619,12220,22317,11679
6247250	3686,15814,28626,22736,25618,28631,22680,16540,19615
3524750	4808
3644250	8637
11121500	20297
9436000	504,4731
11590500	2432,11578
4475750	19113,2227,11612,4949,679
1969000	12220
11494250	11196,8676
3312500	19993
10533750	14261,17327
9842500	6148,11176,7868,19048,4499,7380,11605,10908,4125,18805
4037500	14523,26614
3226500	12394,23863,18741,16474,14071
6458250	23475
11535250	2257,16463
6258500	1432,12068,20471
4547500	8257
1838000	21372
8195000	21672,1831
621500	16009,29099,10102,6143
472000	6211,3515,25333,14647
5901250	14575
10818500	4618
8757750	23928,24601,20386,26288,3149
887750	15019
5037000	24960,26722,20625,5896,14796,27791,21672,27508,7868,14590
791500	8738,23492,20297,14712,10329,16606,24831
12377250	24730,19405,27191
8940500	11080,251,15661,2655
5110750	25793
3787750	26969,2610
2870250	14020,17606
8096750	26485,16663
4054000	20121
6155250	18180
10831750	5640
6571000	12162,13430,4254,22877
4782250	9658,10778
5962750	5151
6272000	6080,2803,12055
3520000	23409,22058,28065
341000	9290,26754,17958,679
4963500	21092,15534,18002,29203,21110,13240,22489
7306250	22359
1727500	4452
3114000	13112,20536,21092
7060500	504,760,5285,23214,21975
1688750	3145,12220
9215000	6352,10097,27458,14294
10654750	12212
980000	29099,3228
8799750	20826
6003750	7868,4949,4750,12285
1758250	12560,23676,4060,10038,27791
4115500	6731
10312750	12352,5185,3627,12016,2899,15934
10773000	2257,15639,2999
9651250	26754
3304500	4931,25169,17228,24461,8689,3804
11046750	7169
9586500	10795,8860
8072250	27033,19036
1832000	11939,10916,19221,2198,25687,7868,12287
1629250	18024,19891
9671750	29203
11730000	1446,23656,13390,12914,8662,24471,18523,1756,21565
7715000	24978,11790
2823250	2610
3288250	6395
2940000	26722,19835,24486,24519,11080,25260,12168,14580,11767,2683
5354000	20180,21078
3963750	11176,4949,23662
2331750	27179,19539,7179,21092,28653
8017000	15096,23284
8123500	14931,22852,3390,1591
12016750	24601,18730,27371,27683
5467250	11653
5264500	26083,1642,17691,12394,8783
9463750	15138
154750	11196,8943
9720000	8816,8939,21092,13773
2874500	14914,19422,7910
6921750	29497,19458,19197
1189000	15019,12175,4949,11679
6874250	15584,26754,155,647,11080,12747,12016,12168,13483,16603,28410,2683,20648,21503
5293250	679
11972750	954
10212500	24081
6126750	24977,25117
11300000	7552,2963
7513250	29153,1756,4078,16463,29203,25372
4195500	22246
2200750	9315
7886000	22420,15446,4919
3149000	9817,13162,18964,25970,24977
11939000	2176,23409,22317
1240250	20297,12394,5998
2882750	4452
11896000	16564
6061250	5670,4169,15019,943,23829,1370
7703750	18075,527
3405000	4389
7810250	6880
10018000	15874,5429
11131750	29472,5738,14482
6849750	25372,2655
6700250	11578
2198750	12220,16550
1025250	13247
10966250	251
5440750	27210,25029,19862
10261750	14261
11701500	22052,14020,4366
1525000	2257,11196
5012750	3393,13020
236000	29203
2921750	11176,20184,25272,143
154500	12168,25424,8689,21110,251,25820
11564250	14969,3723,25483,1831
1086750	22400,7868,28791,1084,18977
847750	18024,28169
691500	26288
11496750	20565
10774750	1577,2899,14942
10696000	3458,16276,21110
3581250	12512,16540
5170500	18730,12557,6096,27092,7868,11679
7687500	18592,290,14603,16453,682,619,20803,12182,5369,12394
1793250	2033,14020,27625
1906000	2683,12220,21110
8156500	6447,4078,1831
4625750	16540,14482,1428,17882,15446
5959000	13688,23793
10064500	28466,26571,12220,22583
9244000	7868,9486
1617250	2217,18002
5254500	21672,25488,20827,7868,9317
6897000	18544
38250	14265,10051,11447
7568750	4329,12285
7163250	17060,12943
7269750	19475,20270
2768250	19026,23421,16094
4922750	25733,18465,7340,2669,18013
3952000	5474,16550,4648,3196,13998,2128,21844,25372,12220
12008000	24274,25618,17647
5082500	14020
8314250	16540,4834,11196,27618,25212
8111500	11080
6301250	574,11543
2788750	11176,26608,24274,29084,6918
7450000	2729,14261
5239500	18353
9807250	7868
8324500	9848
10944750	13450,25687
12015000	26900
2852250	8090,11682,4647
2756000	10115,21092,13773
10539250	1461
5742000	19523
6205000	10352
835000	19632
2168250	7868
1517000	16376,15086,19903
1324500	8028,7868
4097500	5190,20655
1953250	11328,2257,26722,15639
6358500	10194
5899750	12220
8160750	17641,15308,22244,18529
5654000	5896,18672
892500	23516,6740,15019,3852
10069500	7868
2752000	3032,15820,27906,3164,26728
6257000	23563
6751750	13737,3658
7893250	28992
11114000	25372
1492500	28899,3926,6876,13554,24886,16540,11679
3849750	9549
2676250	4970,15527,14535
8617500	11280,27625,28270
1812000	11196,29077
3913250	8409,9242
9352750	28759
9973000	18227,25260,23475,15158
8435250	23896,18730,14261,16110
861750	28924
5911250	12352
200250	12352
1074750	11080,2257,3699,22556,27092
8040000	15138,17084,25372,5372,11018,16797,18275,17400,27791,7868,12285,2655
1181250	6672,21110
573000	19962,18868,19615
2428500	13216,17153
2182750	18808,18758
5052000	7868
11632250	25022
7898750	7868
10309250	6498,18996,14942
5754500	28752
745750	21071
11493000	22828,7868,29022,22727
8730250	12068,911
11283500	12220
239250	28481,3619,3068
7927750	25372
4153000	21865
6766250	12285
1699500	24715,16716
6872750	26111
9706000	679,12168,20297,18508,28653,22094,849,6740,21865,9275,6364
848500	19337,14261,9838
4376250	8689,27407
5693000	21899,14020,2655
599750	20297,27785
2807500	12512,10593,1253,27117,19149,29203
8745250	679
11874000	18180,12220,4220,13844,4510
6807250	22393
10401500	12189
6571750	155,16540,15086
3350250	1672,19177,25420,14413,18736,5779,3384,24765
2891500	14161,3627,2257,819,8724,4949,8027
2688750	155,3774
5082750	17280,6740
3317500	679
10592000	8816,12220,14261
1971500	11000,19113,25329
5994250	18180
2975500	16939,7868,16406,5086
11936000	1962,10948
5642000	11176,3723,14318,25424,5620,4949,10840
1247000	25635
12154500	7105,12933,11176,20297,20476,17640,4949,12475,7868
2316250	9688,10948,679
5812000	17641,2683,19993
7657250	2043,1756,29445
2771250	26314,29490,255
9512750	17880,25651,19903,25991,4239
9685000	3185,9569
4712250	18388
3954500	15584,26315
3549000	5184,27407,5285,5957
11794250	3068,11679
7143250	22087
8529750	16609,15138,28059
1724250	16176
2033500	12352,712,11465,3627,8689,11176,4949
6694750	22393,18730,14020,1461,20127
10588000	16628,15138,14020
2251750	22727
11313000	11196,6482,23491,3228,11018
12015250	11080
11984750	26722,21796,25927,3627,20207,6672,8689,28370,15507,6740,14261,21110,25086,2683,15934,25653
3590000	28924
8215250	24628
528250	155,2963,8693
69500	3273,25346,387,18196,17119
5199750	679
9199500	24969
8701250	1884
6234000	21372,19875,17020
9103250	9563
4658500	17453,679
2148250	14294
8910750	12688,27514,3590,24503
11734000	14490,21219
6713250	2945,11857,1758,2367
8622000	14976,8702
11747250	18730,155,11244,13093,16918
8216500	22552,25308
8845250	26464,12394,22484,15446,25631
4087750	21672,251,27791
4503500	11936,24193
2050000	14242,17960,12329,26866,18996,24377,21659
2103250	6290,25372,12394,7567
9121750	15946,7868,21838
6412250	7260,15159
65500	6050,15018,21078,15639
5292000	21672
11552750	23448,16011
10297000	25058
8949750	4808,16818,29446,17438
12384250	21747
12234750	26736
