12337750	13888,21092
9628250	10866,23779
6150750	18185,4510
10609250	8693
2331750	24385,3627,28370,18805,953,10584,17945,7868
731750	11196,23623,15924,28631
573000	679,16653,27927,19615,15934,26655
10054250	20297,1079,19660,20846,11159,10970,4667
2480750	143
5915250	2367
1104500	11052,28813,9838,24975,14294,22393,2683
6900500	21659
4399750	6148,23207
1381000	25329,8724,14261,8662,1831
4557250	7868
4004500	18281,19686
4336750	16155,29203
12004000	16540
1561250	12352,251,17945,679,12168,1481,17706,12557,911,2257,24307,4949,11465,22393,10714,16603,3804,28410,8495,14261
3257000	679
3054250	11931,12285
4153000	11080,9567
10840750	7105,24385
6172000	24704
4035250	26633
1528500	7248,18736,21092,23781,5799
6619500	28370,3627
2968250	12220,8637,16550
418500	15138
3031750	16420,3804,8010,3627,15534,8689,23604,7061,16406,17060,19962,7323,3228,18730,21919
5751500	1392,5336,21094,21840,14873
11625250	3740
12204750	21533
4631250	24194
3148500	11465,4762,3627,2382,8662
4876750	11080
12215000	12352,6672,26722,7975,11176,8637,12624,8689,16849,9363,4949,15639,13592,14261,15263,7868,25565,27711
1985250	2683
299750	11080
6497000	21977,20747
9782000	7248,29364
5024500	6145,7868,25029,16550,12977,12168,12220,12394,20747,7660,17372,22864,15345,26674,17748,1206,14265,29084,18730,3228,22961
9173750	14020,7560,16110,29224,27092,15639,13784,11679
832250	29330,20043,28859,26670,27791
1194750	12737,8034,21092,3627,2669,83,25366,8637,23103
2378500	18937,10014
11957000	15395,22505,26605,21838,16818,14261,27927
4658500	10948,25960,22314,29203,21110,25917
11711250	1392,21338,24942,6175
4852500	24541,911
7976750	24194,19813,25483,26806,25372,13853
2874500	14914,7910,3047,3723,4172,2257,10840,6203
6654750	14261,16110
7785250	12132
6867750	7552
5491500	9472,2729,20620,17549,13390,7089,4078,21110,20154,25212,17405,2655
9438000	6880,24977,12220,15639
5139250	11080
1661750	5429
9179500	17835,11196
6874250	15584,17760,26754,12747,11080,20425,13483,9549,12168,22393,28410,2683,8637
425500	8313
4844000	12220,24196,15654,21110,28391
5522250	21672,2257,25260,25086
711500	26722,11052
417250	2513,12068,2367
764750	5403
7218000	11201,18630,29034,2257,2421,13562,20955
6247250	1752,28626,2739,2374
6852750	7822
1622500	19381
3644250	10584,18843,7868,16406
11121500	20297
9436000	17680,6571
11590500	17512,7868,14821
4475750	13701,3719,27401,9450,3627,13450,25488,8689,24869,4479,23103,13093,18805,4281,26267,25596,13853,15934,24575
1969000	4993,5987,16550,18002,3254,12220
11494250	12352,8676,18805,27509
8070000	24922
3009000	2033,1507,27117,5627,14261
4133750	19335,16754,14451,27638,15159,20127,25372,9919
3675000	7297,13779,20338,11635,14292,1565
7568250	13112
3781500	10350
7269250	20578,5012
5239500	14153,16939,21110,23928,28124,318
8271000	11280
11535250	13984,6843,6024,20585,12394,22989,13390,16463,2257,7567
6258500	953,18801
9842500	20317,18805,25086,16550
5155750	11969,12453,7432,6191,18024,18805,24669,14661
3310750	11328,26722,15432,18829,8689,25086
8909750	10176,28270
8195000	18024,5185,1758,4078,25135
621500	7868,2683,27508,29099
472000	2504,3033,23748,14647
5901250	18730
887750	11730,15019,26754
5037000	17835,28059,27446,679
791500	14712,8738,12198,24831
7513250	23203,20932,21706,24590,28944,29203,8628,27257
8940500	3720,11080,2655,16463
1971500	21952,13701,24070,7624,7654,10999,26860,14415,21840,25329,21715,10014,15799,18712,4479,9340,19421,19166,7096
4215750	6617,24194,26127
5110750	7096,1004
3787750	2610
2870250	7096,3553,14020,17606
8555500	5598,29078
4967250	7868,6101,12431
8096750	21672,21840,25356,26485,13070
11734000	14490,679
6155250	14020
5440500	11080
6571000	12737,12162,15734,28621,13430,21815
10976250	12489
3861500	7868
4782250	3313,15359,679,10193
5962750	17706,2683
6272000	13450
3520000	18829,21919
5407750	6352,11080,26480
1365000	14580
4963500	25372,21110
7306250	2249,26722,24379
1727500	7812,28669,20230
4880250	19217,20846,1831
42000	24098,26728,13390,14446,10479,5557,29528
7060500	504,3384,8692,24645,26017
2200750	9210,12674,28230,2655
4809750	679,1831
9215000	25029,26694,17835,20750,29425,15315,14294,22489,2655
7476250	24907,26523,9899
10654750	25402,4694
7892000	24194,911,14194,19423,9340,16319
10302500	6630
6751750	22522,20419,20188,26699,28463
8051750	13762,23556,8389,16550,22280,20297,12202,22317,24081,16540,21911,12220,27390,11679
1758250	16849,27791,19973,28463
7699500	14182,11793,11080,18730,8719,22280,16406,23928,28410,18075,13592
10312750	12352,20164,23783,6154,3627,16110,6672,2257,28370,20470,24503,7868
7445000	18075
9651250	11080,26754,1598
3304500	20265,3850,17228,24461,1392,13554,5781,10680,22269
12371000	12394,14294
8072250	28553,526,6098,22,27033,19036
4956000	2042
1629250	7568,2513
9671750	29203
2557000	12133
11111500	25142
11730000	2513,5443,21565,13390
7715000	27961,25723,7868
2823250	25329
11687000	8689
10972250	23779
380000	2128
5354000	20180,7173
3249250	22240,1237
3963750	11330,11176,21067,23662,16624,4949,251,19421
6683750	2826,29203,15446,14119
8017000	15096,22280,10268,23284,27505
12173500	29287,554,3627,15405,28184,9817
10224750	1831
11558000	20388,749
5467250	1822,21110
3216500	8028,6617,20548
5199750	679
9979000	251
1492500	7868,3627,10188,11679
6458500	8637
1189000	11176,23612,4949
9946250	3720,21865,26619
6061250	679,11176,16463,25488,29203,14261,4949
7034000	11776,3850,26829,4078,27153,29203,20154
10212500	15959
10063000	22889,10893,20207,2257,14930,21110,22393
7918750	949,23662,7173
11300000	13701
11142000	12352,17407,8996,18597,28391
12377250	15138,14020,8689,2729,19023,11280,3313,5336,18075
7211250	23656
4195500	7737
1688750	5376,7248,12220,21110
7886000	6880,8296,7145,1712,5267,1428,25177
3405000	18672,27932,4389
11939000	25488,2257,17835
1240250	8689
2882750	4452
11896000	12737,13853,17549
3245250	2257
10533750	14261
7703750	3626,12394
3149000	9486,24503
7810250	8637
10018000	7868
11131750	14482,915,23284,10726
6849750	12161,23556,3937,4938,13518,19796,2655
9982500	2520,9369,20800,542
6700250	7552,8719,7957,9549,18575
8033500	6113,6402,20996,2471,12489,27243,12435,21110
2448250	2501,21983,2084,949,14711
2198750	12394,12220,14294,16550
1793250	2033,21067,25894,22393
9782500	5053
1459750	16550
5293250	20506,679,12220,9967
965500	21539
5846250	19993,17747
7435500	3850,23086
5440750	10176,23206,25260,11052,20045,9838,5330,19381
5238000	3361,21833,15018,12747,527,14580,5845,25372
10261750	17060,14533,1222,2504,17968,14261,21657,11679
11701500	6145,23531,16775,6152,2825,29197,7314,29203,1557,24737,13607,26667,15858,19374,15151,4531,18996,4424,6606,3542,3033,22235,17760,2410,25707,7922,27511,10489
1525000	9620,11687,11196,24601
10000250	17153
5012750	3393,7963,1262
3592750	29547,5836,14694
2921750	11201,25733,14182,29547,143,15446,27791,15934
3226500	4230
11564250	6104,14969,25483
1086750	9899,7868
3188000	4993,14603,17429,18025
9039750	3228,11196,15639
5170500	21672,17581,6096,11029,13430,5655
382250	26722
691500	6080,7297,1507,25733,22664,11849,12431,21840,27985,19891,20661,19024,4443,239,7868,7230,29445
11496750	29084
2078000	11080
5256500	614,20679
10845500	9985,28631,28924,13390,29497
5320000	3228
3581250	5848,22126,23214
1074500	9567
3282250	11857,19126
7687500	16929,290,29193,18730,6190,8628,12285
1906000	2683,12220,21110,2699
4625750	10840,18032,15446
5959000	11328,251,6672,8628,22489,2683,13087
5264500	14533,16550,12394,6100,4949,28791,26420,12220,18730,5470,14261
9244000	17393,7868
1617250	11329,20579,2374,2217,8637,5077,21533
5254500	4336,6546,8978,24711
6897000	4052,4300,20309,13431
38250	11176,15138
7568750	3458
4257000	11176,12329,15089,18002,23475,4949,27625,4571,6908
7163250	17748,18791,23604,11029,18805
10768750	19993,9548
4304250	10999
1338750	845
3952000	2128,3723,3627,26894,6864,4479,12220,19837,3967
12008000	14261
8869250	8689,11203
5082500	7105
8314250	4834,12924,20103
8745250	15883,3590,679
8111500	2257,527,454,23878,22393
6301250	15079,7868,29547,13209,1752,22393,25596,574
2788750	6918,7432,2410,22280,23604,7096,8842
7450000	12977,7868,14261
9807250	11328,26722,3723,6096,18905,7868,21885,23934,17759
10628500	28641,24869,20297,25386,18736,28945,6868,14233,12285
10944750	19673,25372,6294,25687
2852250	11682,27429,8006,29099,8020,14261,28410,25244,1918
1934750	21838
2756000	2198
10539250	27625,17835,14020,8702
5742000	19523,170,25261,6007,29465,20668,13375
6205000	13084
10915250	12395,23556
984500	2513,18730
4814750	7868
835000	19632,13878,25215
2733500	19824,25260
1517000	11350
10443000	5441,2373,24969,19466,23628,8719,25488,2739,21110,2042,4571,27135
1324500	10404,12489,3759,1008,5336,6287,7868
4193750	21657,24929
4097500	2762,27334
8353250	7560,16331,1004,3438,155,12285,7230
5899750	12220
5654000	528,23861
8523250	14458,15934
4533750	15434
12028500	4418,17739,22380,5858,13390,15311,10840
10069500	14048,18665,8978,21400,15322,7868
2752000	3313,2042,12243,11679
10229250	18289,3627,28653
8799750	11080,20826,7868,8327
11114000	20386,25372
11220500	12285
6921750	9312,8193,28653,622,29497,28954,12220,28797,24606
5898500	374
8617500	11280,12055,26829,11341
1812000	7105,19814,7868,16406,15639,11196
3913250	7105,14020,8689,3626,22380,9230,10513,10136,5845,13240,8409,9242,9948,12394
11646500	5474,17540
6067750	9946
4118250	5185
11972750	15631
8435250	7105,11080,11196,18730,21067,16110,12977,14261,10999,16540,11679
4102750	26843,20585,13070,4919,15353,21787
861750	3723
200250	12352,9620,1831
1074750	679,11080,21865,12747,27092,16406,10171
8040000	3720,2452,16406,4762,18843,15138,17060,10151,11176,9906,14261,20154,28347,7868,7235,17352,22094,13390,28504,26464,2665,4078,239,8049,18292,22523,4605
10653250	24034,6219,2574,21392,23857,14354,29203,3828,10670,3254,23096
6354500	26159
5693000	2655
2428500	7160,7680,5410,28332,24471
892500	3313,23403,11670,17446,18805
154500	12168,11850,28621,12977,21110,29211
11601500	11080,4873,6190,27625,15639,6299,12220
2182750	2257,1539,19643
5052000	7868,12220,5150
1499750	23662,5655
11632250	3555,15773,21110
5082750	20575,29547,11029,17214,26631
4421250	16110
5754500	14784,11790
5865750	10268,911,24016,28177,29331,14772,24917,27033,25556
11493000	7868,22727
8730250	11080,12068,911
11283500	10680,12220
239250	9842,8996,16110
9706000	15269,19431,12168,23340,15114,679,3980,21869,29363,6364,16823,15192,2683,16476,21693,11487
6233750	4220,18180
5828250	22530,6988,599
1838750	28660
9463750	7105,26883,1797,26758,25678,12977,27156,12277,16406,1909,6104,15935,11196,20029,14261
10297000	18075
6766250	4307,6988,29547,17158
5027500	8236,24015
3954500	15584
11949750	2198
10064500	12220,22583
4376250	28368,8689,25260,15631
5108000	29547,647,11080,3371,23628,11793,2683,14580,155,9340
7405250	17431
599750	2945,20297,29547,12977,9657,12285
5261000	8786,6148
2807500	12688,18741,27270
9513250	23928,414
11874000	13354,12220,26270,27806,11679
6807250	19973,18630,679,25372,11885,13390,23604,15192,5529,26619,28252,5053
9015000	4731
8129250	18529,25260,10416,5429,21110,22999,22489,7868,18805
11169500	14020,12173,19370,16836,19277,366,12271,18801,17060,4220,10014
5078750	7096,7465,554,23628,25098
11894500	15138,9548
6571750	993,20158,9193
5910250	26605
2891500	26722,21539,2257,11176,14161,819,8724,4949,14580,8027,25086,255
2103250	28065,6724,1831,22280,13737,12394,7822,5077,14902
1953250	10176,12352,25092,3658,3627,6096,28370,15639,8313,21275
7898750	16110,20425,26894,17588,21838,24503,1850,4949
5655250	24194,21533,16406,3228,13853,6817,290,6190,15645,8628,20411,11196,8637,7743,14020,9030,20047,15058,24541,14048,17249,21865,239,3313,4338,16500,18805,6906,9340
448250	19962
3317500	11665,27514,155,8261,17446
10592000	12352,993,11176,12220,5399,2257,4949,1335,19514,25372
8243500	11176,23662,21552,949,17945,4281,18075,11196,4949
5226250	8689,15907,24669
415500	554
10309250	23338
5642000	10726,22567,11080,2257,11176,4949,28410
1247000	25635
12154500	24929,2568,17418,3627,28621,3185,20411,7868,17640,5470
2316250	26288,15065,679,6621,949
6014750	28653
5812000	19993,20506,2683
7657250	3228,25556,7997
1046250	11396,18196,27791
12275500	21930
6099250	17288,1721,25372,11823
9512750	10584,11080,28924,13285,21593
10696000	16202,5845
9685000	3272,15450
4712250	22530,19828,20902
4073250	9946,7868,12271
8861500	29377
5292000	8643,11670
9586500	7868,29541,29501,5053
3549000	19962,6148,5957,26598,14261
11794250	12220
4423500	24193,4147
7143250	26114,19941,1773,10702,22366,510
8529750	28059,22583
4853750	19955
1724250	15672,12977,13070,9471
2033500	11328,12352,11176,11465,3627,28270,20015,8689,4949
6694750	11328,12352,24196,679,21672,14226,11604,22393,14020,18075,20253,17214
10588000	14020,15138,25012,9295
6603750	21110
11313000	7456,7105,17060,11849,23143,16009,3723,27406,11679,12977,3228,27092,3438,16406,13431,7963,11196,17013
11613500	7868
11503250	504,8878
11984750	12352,993,24415,2683,12996,20425,3627,11052,20207,1237,21110,15352,251,25086,24447
8215250	14261
6564500	11328,13494,29095,21672,12394,16110,26576,16406,11679,11790,14902,19514,7263,11612,18730,4949
528250	7096,12977
69500	12737,22947,14020,24869,24486,20359,17640,26665,9450,28230,6701,24929,6352,22280,2739,23496,5077,18805,11127,17470,2929
5745000	26722,4709,2257,11080,27529,6701,9838,26737,8978,11029,19417,23662
282500	12055
591750	20466,119
9199500	4081,17978
6234000	26699,23683,26083,4571,3555
9103250	12220
10799000	4313
9394500	10908,15018,16540,26722
12388250	28391
8910750	10948,26693,3469,12688,22934,18167,27514,22556,5598
6713250	2945,15639,17177,24541,18879
267250	18829,16406,679
6264750	1415
11747250	2655,11244,12285,17959
8216500	22916,23590,2257,3755,26476,25329,19126,22552,8313,3482,21979
2350750	7248,18801
7149500	20645
10322250	5185
8845250	11776,11396,3723,16908,4750,21789,5799,11826,14001,26546,12219,17214,23103,23628,22484,13070,16599,26714,21979,26464,12395,24565,25596
3573750	11176,15831,25260,11670,21919
7927750	18624,15065,20411,26341,26288
5957500	8637,27741
4503500	24193,26754,3627,14989,4949,12220
12016750	11849
7116750	14930,11196
2050000	29473,14242,4324,12329,21930,5053,1717,13240,21659,8637,4053
11947000	11080,7703,9522,20411,13103
567250	11080
9121750	7868,27509
2251750	15175,22547,22727
6412250	21110,15159
65500	18801,5443,29099,2999
2988000	22482,15828,12606
4087750	251,27791
11552750	18801,21659,24869
4921000	26561,5098,15534,24015,8689,24601
3211250	11983,27155,7173,16110,12431
8949750	9549
12331000	28184,16609,18180,7542
12384250	5458
1173500	16908,15661,20143,21681,5598,5848,23421,25086
12234750	21632,11080,26665,949,26614,14393,29465,4510
